user_key,age,gender,date,itemID,itemDescription,brand,category,amount,price
41c05e043d8a451bbee14db291fea8dc,20,male,2020-05-27 00:00:00, mp-00036159, Head DAVIES Polo Shirt M חולצת פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",3,209.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-05-27 00:00:00, mp-00046905, NAUTICA מכנסי טרנינג לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג חלק תחתון']",2,349.0
41c05e043d8a451bbee14db291fea8dc,20,male,2021-07-27 00:00:00,551627, אקוסאפ MAX ACTIVE ויטמין B12 מתיל קובלמין וחומצה פולית טבעית, אקוסאפ,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין B12']",3,119.9
41c05e043d8a451bbee14db291fea8dc,20,male,2021-07-27 00:00:00, mp-00034933, Head PERF Shorts M מכנס, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",5,229.9
41c05e043d8a451bbee14db291fea8dc,20,male,2021-07-27 00:00:00,534580, פלוריש D-TABS די-טאבס 1000IU בריכוז מוגבר, פלוריש,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין D']",4,35.9
41c05e043d8a451bbee14db291fea8dc,20,male,2021-07-27 00:00:00, mp-00008641, Sensiteva ויטמין D-1000 טבליות לבליעה/מציצה, Sensiteva,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין D']",4,64.0
41c05e043d8a451bbee14db291fea8dc,20,male,2021-07-27 00:00:00, mp-00042415, NIKE כפפות אימון לנשים PREMIUM, NIKE,"[' ספורט וחוץ', 'מכשירי כושר ומשקולות', 'משקולות וציוד לאימון כח', 'כפפות ורצועות כף יד להרמת משקולות']",2,199.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-01-19 00:00:00,594927, נוטריקר סיידר וינגר, נוטריקר,"[' בריאות', 'תוספי תזונה', 'דיאטה']",5,144.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-01-19 00:00:00,168028, פלוריש טבליות עם ויטמין C ופקעות ורדים, פלוריש,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין C']",1,64.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-01-19 00:00:00, mp-00035096, Head EASY COURT T-Shirt M טי שארט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",2,99.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-01-19 00:00:00, mp-00035710, Head PERF Polo II Shirt M חולצות פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",4,269.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-01-19 00:00:00, mp-00041621, Alo Yoga מכנסי  לגבר דגם IMPEL, Alo Yoga,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט ארוכים וטייטס']",4,499.0
41c05e043d8a451bbee14db291fea8dc,20,male,2020-03-30 00:00:00, mp-00017647, Puritans Pride ויטמין די -400, Puritans Pride,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין D']",3,26.5
41c05e043d8a451bbee14db291fea8dc,20,male,2020-03-30 00:00:00, mp-00048562, NAUTICA קפוצון לגבר, NAUTICA,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'טרנינג - זקט וחלק עליון']",3,349.0
41c05e043d8a451bbee14db291fea8dc,20,male,2020-03-30 00:00:00,168041, סולגאר ויטמין E נוזלי, סולגאר,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין E']",3,121.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-03-30 00:00:00, mp-00034938, Head CLUB Bermudas M מכנסים, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",5,159.9
41c05e043d8a451bbee14db291fea8dc,20,male,2020-03-30 00:00:00, mp-00008625, Sensiteva דיאט קפה ירוק פלוס, Sensiteva,"[' בריאות', 'תוספי תזונה', 'דיאטה']",4,179.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-06-10 00:00:00, mp-00026085, Hot Tuna נעלי בית מפנקות לחורף - כחול, Hot Tuna,"[' אופנה', 'אופנת נשים', 'נעלי נשים', 'נעלי בית לנשים']",5,99.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-06-10 00:00:00, mp-00021032, גוטקס Gottex טופ לייקרה, גוטקס Gottex,"[' אופנה', 'אופנת נשים', 'ביגוד ספורט לנשים', 'גופיות וגוזיות ספורט לנשים']",3,99.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-06-10 00:00:00, mp-00054828, NEAT מארז 20 קופסאות אחסון מיני, NEAT,"[' לבית', 'אחסון וארגון', 'קופסאות אחסון']",4,99.9
75a0764e01704a0286477d87f8de8fe3,43,female,2021-08-10 00:00:00, mp-00050458, Havaianas לנשים בצבע סגול LUNA Print כפכפי, Havaianas,"[' אופנה', 'אופנת נשים', 'נעלי נשים', 'סנדלים וכפכפים']",2,69.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-08-10 00:00:00, mp-00017741, IMAHOT חצאית להריון גינס גזרת רחבה, IMAHOT,"[' אופנה', 'אופנת נשים', 'בגדי הריון והנקה', 'חצאיות הריון']",3,169.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-08-10 00:00:00, mp-00055987, Ramos שידת לילה אילת, Ramos,"[' לבית', 'ריהוט', 'שידות וקונסולות']",5,338.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-08-10 00:00:00, mp-00028815, Romantex זוג ציפיות לכרית - כותנה פרקל, Romantex,"[' לבית', 'מצעים וכלי מיטה', 'ציפיות']",4,69.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-08-10 00:00:00, mp-00049829, BoxShop סט מצעים יחיד דגם HAPPINESS, BoxShop,"[' לבית', 'מצעים וכלי מיטה', 'סט מצעים']",1,149.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-08-10 00:00:00,564151, סאנדיי רדידי אלומיניום, סאנדיי,"[' לבית', 'מטבח', 'חד פעמי ומתכלים', 'נייר אלומיניום']",3,12.9
75a0764e01704a0286477d87f8de8fe3,43,female,2022-02-04 00:00:00, mp-00038616, Honey Can Do סט 12 מכלים מגנטיים איכותיים לתבלינים בעיצוב שחור יוקרתי, Honey Can Do,"[' לבית', 'מטבח', 'אחסון וארגון המטבח', 'ארגון ואחסון תבלינים']",1,215.0
75a0764e01704a0286477d87f8de8fe3,43,female,2022-02-04 00:00:00, mp-00002283, Tefal כיסוי הפלא לקרש גיהוץ כתר פלסטיק, Tefal,"[' לבית', 'ניקיון ותחזוקת הבית', 'גיהוץ', 'כיסויים לקרש גיהוץ']",3,99.0
75a0764e01704a0286477d87f8de8fe3,43,female,2022-02-04 00:00:00, mp-00036941, BoxShop סיר לבישול ואידוי מהיר במיקרוגל, BoxShop,"[' לבית', 'מטבח', 'אביזרי בישול ואפיייה', 'סירים למיקרוגל']",1,55.0
75a0764e01704a0286477d87f8de8fe3,43,female,2022-02-04 00:00:00,611286, לייף טישו פוקט במבו, לייף,"[' לבית', 'ניקיון ותחזוקת הבית', 'טישיו']",4,8.9
75a0764e01704a0286477d87f8de8fe3,43,female,2022-02-04 00:00:00, mp-00050923, Rosso Italy כורסא מעוצבת מעץ מלא ריפוד PU מתנקה בקלות, Rosso Italy,"[' לבית', 'ריהוט', 'ספות']",4,838.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-01-27 00:00:00, mp-00017719, IMAHOT חולצת עדי רבידה פסים, IMAHOT,"[' אופנה', 'אופנת נשים', 'בגדי הריון והנקה', 'מכנסי הריון']",4,149.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-01-27 00:00:00, mp-00019250, MY CASA שולחן מחשב LENI, MY CASA,"[' לבית', 'ריהוט', 'שולחן מחשב']",4,299.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-01-27 00:00:00, mp-00042120, Afnan אמירה\ מיסט לבית ולבדים\, Afnan,"[' לבית', 'ניקיון ותחזוקת הבית', 'מפיצי ריח ומטהרי אוויר', 'תרסיסי ריח']",2,40.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-01-27 00:00:00, mp-00047157, NADIR דיספר לסבון - ברונזה, NADIR,"[' לבית', 'שירותים וחדרי רחצה', 'סבוניות ודיספנסרים']",5,269.0
75a0764e01704a0286477d87f8de8fe3,43,female,2020-01-27 00:00:00,603304, ספירה גרין רפיל טבליות 30 לילות טבעי, ספירה,"[' לבית', 'ניקיון ותחזוקת הבית', 'הרחקת מזיקים', 'תכשירים דוחי יתושים וחרקים']",4,14.9
75a0764e01704a0286477d87f8de8fe3,43,female,2020-01-27 00:00:00, mp-00034563, סולתם מארז 3 מחבתות  20+22+26 ס\מ RAINBOW, סולתם,"[' לבית', 'מטבח', 'אביזרי בישול ואפיייה', 'מחבתות']",2,179.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-10-30 00:00:00, mp-00023625, HomeStyle מגבת פאלאס, HomeStyle,"[' לבית', 'שירותים וחדרי רחצה', 'מגבות', 'מגבות רחצה']",2,83.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-10-30 00:00:00,622106, דטול מטליות לחות מחטא משטחים בניחוח ליים ונענע, דטול,"[' לבית', 'ניקיון ותחזוקת הבית', 'אביזרי ניקוי', 'מטליות']",2,21.9
75a0764e01704a0286477d87f8de8fe3,43,female,2021-10-30 00:00:00, mp-00000519, גונסון קלין מפיג ריחות רעים \זוהר דליה\, גונסון קלין,"[' לבית', 'ניקיון ותחזוקת הבית', 'חומרי ניקוי', 'ניקוי כללי']",4,29.0
75a0764e01704a0286477d87f8de8fe3,43,female,2021-10-30 00:00:00, mp-00018677, Homax סקארפה 2 HC320 - שידת נעליים, Homax,"[' לבית', 'ריהוט', 'ארונות וארוניות', 'ארון נעליים']",2,299.0
68fb02616a30433680b4d19068170c66,31,female,2021-01-07 00:00:00,609780, לייף וולנס גרנולה סופר קראנצי אגוזים ושקדים, לייף,"[' מזון ומשקאות', 'מזון בריאות', 'דגני בוקר וגרנולה', 'גרנולה ומוזלי']",1,12.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-07 00:00:00, mp-00002525, CONTIGO בקבוק ASHLAND ורוד, CONTIGO,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה']",3,89.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-07 00:00:00,280084, חמצוצים סוכריות חמוצות בטעם תות שדה, חמצוצים,"[' מזון ומשקאות', 'חטיפים וממתקים', 'סוכריות']",3,5.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-07 00:00:00, mp-00045371, GREEN בקבוק ספורט לשתייה כחול, GREEN,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה לילדים']",1,15.0
68fb02616a30433680b4d19068170c66,31,female,2021-01-07 00:00:00,527780, סלים דליס קריספי חטיף עם מילוי בטעם שוקולד, סלים דליס,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי דגנים מארזים למבוגרים']",4,15.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-07 00:00:00,479093, מנטוס וויט גומי לעיסה ללא סוכר בטעם פירות-מנטה, מנטוס,"[' מזון ומשקאות', 'חטיפים וממתקים', 'מסטיקים']",2,9.9
68fb02616a30433680b4d19068170c66,31,female,2021-10-13 00:00:00,566932, לייף וולנס מים מינרלים דיסני, לייף,"[' מזון ומשקאות', 'מים מינרלים וטיהור מים', 'מים מינרלים']",2,12.9
68fb02616a30433680b4d19068170c66,31,female,2021-10-13 00:00:00, mp-00045002, קיפי מארז שוקולד מפנק בקופסה בצבע שמנת ומסגרת לתמונה, קיפי,"[' מזון ומשקאות', 'מארזי מתנה מזון ומשקאות', 'מארזי מתנה מזון ומשקאות']",1,269.0
68fb02616a30433680b4d19068170c66,31,female,2021-10-13 00:00:00, mp-00024709, ROSTI קופסת אוכל ELLIPSE אפרסק, ROSTI,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'קופסאות אחסון מזון']",3,79.9
68fb02616a30433680b4d19068170c66,31,female,2021-10-13 00:00:00,603521, לייף וולנס קרקר חטיפי קרקר עם סוכר חום וקינמון, לייף,"[' מזון ומשקאות', 'מזון בריאות', 'קרקרי בריאות']",1,9.9
68fb02616a30433680b4d19068170c66,31,female,2021-10-13 00:00:00,623310, לייף וולנס עוגיות דגנים עם חיטה מלאה ושיבולת שועל בתוספת שברי שוקולד מריר, לייף,"[' מזון ומשקאות', 'מזון בריאות', 'עוגיות בריאות']",3,10.9
68fb02616a30433680b4d19068170c66,31,female,2022-10-05 00:00:00,612856, STARBUCKS קפסולות קפה קולומביה 7, STARBUCKS,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפסולות קפה']",3,21.9
68fb02616a30433680b4d19068170c66,31,female,2022-10-05 00:00:00, mp-00009366, CONTIGO בקבוק ASHLAND INFUSER בורדו, CONTIGO,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה']",5,101.9
68fb02616a30433680b4d19068170c66,31,female,2022-10-05 00:00:00, mp-00035913, נקירי סט מטחנות מלח/פלפל חשמליות כסוף, נקירי,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'מלחיות ופלפליות']",3,154.0
68fb02616a30433680b4d19068170c66,31,female,2022-10-05 00:00:00,602406, פרינגלס חטיפי ציפס מתפוחי אדמה בטעם אורגינל, פרינגלס,"[' מזון ומשקאות', 'חטיפים וממתקים', 'חטיפים מלוחים']",5,14.9
68fb02616a30433680b4d19068170c66,31,female,2022-10-05 00:00:00,620512, ביסלי פארטי מיקס, ביסלי,"[' מזון ומשקאות', 'חטיפים וממתקים', 'חטיפים מלוחים']",1,9.9
68fb02616a30433680b4d19068170c66,31,female,2022-10-05 00:00:00, mp-00037703, Food Appeal זוג מטחנות מלח פלפל נירוסטה, Food Appeal,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'מלחיות ופלפליות']",5,99.0
68fb02616a30433680b4d19068170c66,31,female,2021-09-17 00:00:00,624754, מילקה ביסקוויטים מצופים שוקולד חלב, מילקה,"[' מזון ומשקאות', 'מאפים ולחמים', 'עוגות ומאפים מתוקים']",1,18.9
68fb02616a30433680b4d19068170c66,31,female,2021-09-17 00:00:00, mp-00038529, גרעיני עפולה מגש פירות יבשים טבעיים ללא תוספת סוכר לטו בשבט, גרעיני עפולה,"[' מזון ומשקאות', 'פיצוחים ופירות יבשים']",2,59.9
68fb02616a30433680b4d19068170c66,31,female,2021-09-17 00:00:00,582999, גייקובס קפסולות קפה אספרסו אינטנסו 10, גייקובס,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפסולות קפה']",3,12.9
68fb02616a30433680b4d19068170c66,31,female,2021-09-17 00:00:00, mp-00045423, Sponser חטיף אנרגיה בטעם בננה, Sponser,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי דגנים בודדים למבוגרים']",5,12.0
68fb02616a30433680b4d19068170c66,31,female,2021-09-17 00:00:00, mp-00006084, ESPRESSO 1882 פולי קפה ESPRESSO אדום, ESPRESSO 1882,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'פולי קפה']",4,149.0
68fb02616a30433680b4d19068170c66,31,female,2021-09-17 00:00:00,527524, גולדן ברייק גליליות וופלים ממולאות קרם אגוזים וקקאו, גולדן ברייק,"[' מזון ומשקאות', 'מאפים ולחמים', 'עוגות ומאפים מתוקים']",3,7.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-19 00:00:00,402882, זון פרפקט זון קלסיק רול קינמון, זון פרפקט,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",1,13.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-19 00:00:00,598829, קליק ביסקוויט, קליק,"[' מזון ומשקאות', 'חטיפים וממתקים', 'חטיפים מתוקים']",3,5.0
68fb02616a30433680b4d19068170c66,31,female,2021-01-19 00:00:00, mp-00027511, Ministry Of Tea תה סנצה ואורז קלוי אורגני, Ministry Of Tea,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'תה', 'חליטות וסוגי תה אחרים']",4,19.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-19 00:00:00,263541, מאסט סוכריות ללא סוכר בטעם מנטה, מאסט,"[' מזון ומשקאות', 'חטיפים וממתקים', 'סוכריות']",3,9.9
68fb02616a30433680b4d19068170c66,31,female,2021-01-19 00:00:00, mp-00003489, TopMed בקבוק ספורט, TopMed,"[' לבית', 'מטבח', 'מיכלי מזון ומשקאות', 'בקבוקי שתייה']",2,20.0
68fb02616a30433680b4d19068170c66,31,female,2021-01-19 00:00:00,222539, קפה עלית קפה טורקי קלוי וטחון, קפה עלית,"[' מזון ומשקאות', 'משקאות ושתיה חמה', 'קפה', 'קפה נמס']",3,12.9
16e52f00727e491189d432f2175e6a30,29,female,2020-04-24 00:00:00,567826, GARNIER BOTANICAL קרם לחות ענבים, GARNIER,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לחות', 'ליום']",1,29.9
16e52f00727e491189d432f2175e6a30,29,female,2020-04-24 00:00:00,607672, לייף גל אלכוהול 70% פלמינגו באריזת סיליקון נתלה על התיק, לייף,"[' טיפוח', 'אמבט וניקוי גוף', 'תכשירי חיטוי ומגבונים לידיים']",4,6.9
16e52f00727e491189d432f2175e6a30,29,female,2020-04-24 00:00:00,607449, KIEHLS קרם לחות לגוף לעור יבש, KIEHLS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'טיפוח גוף']",3,155.0
16e52f00727e491189d432f2175e6a30,29,female,2020-04-24 00:00:00,643775, BYNETA מוס לשיזוף עצמי - EXTRA DARK, BYNETA,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'שיזוף עצמי']",4,129.0
16e52f00727e491189d432f2175e6a30,29,female,2020-08-02 00:00:00, mp-00026932, Nesti Dante סבון נוזלי Philosophia קולגן ואזליה כחולה, Nesti Dante,"[' טיפוח', 'אמבט וניקוי גוף', 'גל רחצה']",4,48.9
16e52f00727e491189d432f2175e6a30,29,female,2020-08-02 00:00:00,614550, NUDESTIX MINI NUDE METALLIC עפרונות צללית עמידים במים, NUDESTIX,"[' קוסמטיקה', 'ערכות איפור', 'ערכות איפור']",1,99.0
16e52f00727e491189d432f2175e6a30,29,female,2020-08-02 00:00:00,622648, Disney פרוזן מארז אביזרי שיער, Disney,"[' קוסמטיקה', 'ערכות איפור', 'ערכות איפור']",4,44.9
16e52f00727e491189d432f2175e6a30,29,female,2022-12-04 00:00:00,618192, CLINIQUE SUPER ENERGIZER גל עיניים ממריץ לגבר, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מוצרי טיפוח לגבר']",3,103.2
16e52f00727e491189d432f2175e6a30,29,female,2022-12-04 00:00:00, mp-00005556, GO! Solutions גו חתול גורים ובוגרים פורל וסלמון סנסטיביטי + שיין, GO! Solutions,"[' בעלי חיים', 'חתולים', 'מזון יבש לחתולים']",3,199.0
16e52f00727e491189d432f2175e6a30,29,female,2022-12-04 00:00:00, mp-00008301, Reuzel מרכך שיער יום-יומי, Reuzel,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מוצרי טיפוח לגבר']",5,90.0
16e52f00727e491189d432f2175e6a30,29,female,2022-12-04 00:00:00, mp-00021467, Premio חטיף רך לחתול בטעם טונה וצדפות, Premio,"[' בעלי חיים', 'חתולים', 'חטיפים לחתולים']",2,9.9
16e52f00727e491189d432f2175e6a30,29,female,2022-12-04 00:00:00,622595, CLINIQUE MOISTURE SURGE קרם לחות במרקם גל 100 שעות, CLINIQUE,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לחות', 'ליום']",1,109.0
16e52f00727e491189d432f2175e6a30,29,female,2022-12-04 00:00:00, mp-00006447, PETEX קערת נירוסטה עם תחתית נגד החלקה בצבעים זרחניים, PETEX,"[' בעלי חיים', 'אביזרי האכלה ושתייה', 'קערות אוכל ושתייה']",1,20.0
16e52f00727e491189d432f2175e6a30,29,female,2020-02-07 00:00:00,367306, GARNIER SIMPLY ESSENTIALS מסיר איפור 2 ב 1, GARNIER,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'ניקוי פנים']",1,19.9
16e52f00727e491189d432f2175e6a30,29,female,2020-02-07 00:00:00,179153, LANCOME BOCAGE דאודורנט קרם, LANCOME,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'טיפוח גוף']",2,75.0
16e52f00727e491189d432f2175e6a30,29,female,2020-02-07 00:00:00, mp-00043321, Camon מארז סנדוויץ כבד עוף ודג קוד ללא גלוטן וחומר משמר - בתוספת טאורין, Camon,"[' בעלי חיים', 'חתולים', 'חטיפים לחתולים']",3,18.0
16e52f00727e491189d432f2175e6a30,29,female,2020-05-26 00:00:00,603376, ד\ר פישר אלכוגל אלכו-גל ספריי לשמירה על היגיינת הידיים SENSITIVE, ד\ר פישר,"[' טיפוח', 'אמבט וניקוי גוף', 'תכשירי חיטוי ומגבונים לידיים']",2,19.9
16e52f00727e491189d432f2175e6a30,29,female,2020-05-26 00:00:00,606990, KIEHLS TREATMENT קרם עיניים טיפולי אבוקדו לכל סוגי העור, KIEHLS,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם עיניים']",2,149.0
16e52f00727e491189d432f2175e6a30,29,female,2020-05-26 00:00:00,528965, JUVENA MIRACLE BEAUTY MASK מסכה, JUVENA,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'מסכות פנים וגוף']",4,207.2
16e52f00727e491189d432f2175e6a30,29,female,2020-05-26 00:00:00, mp-00021468, Premio חטיף סטיק לחתול בטעם עוף וכבד, Premio,"[' בעלי חיים', 'חתולים', 'חטיפים לחתולים']",5,5.5
16e52f00727e491189d432f2175e6a30,29,female,2020-05-26 00:00:00,601736, PAYOT ROSE LIFT קרם לילה  עשיר לשיפור מוצקות העור, PAYOT,"[' קוסמטיקה', 'טיפוח מותגי קוסמטיקה', 'קרמים', 'קרם לילה']",5,149.2
49f976c2810c432698ff250a408d654f,43,male,2020-02-18 00:00:00,639188, VEG PROTEIN חטיף חלבון אפונה קקאו בננה, VEG PROTEIN,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",3,10.0
49f976c2810c432698ff250a408d654f,43,male,2020-02-18 00:00:00, mp-00035477, Head DAVIES Polo Shirt M חולצת פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",3,209.9
49f976c2810c432698ff250a408d654f,43,male,2020-02-18 00:00:00, mp-00036302, Head PERF T-Shirt M חולצות טי שרט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",2,229.9
49f976c2810c432698ff250a408d654f,43,male,2020-02-18 00:00:00, mp-00016916, Pure Supplements B קומפלקס+C בשחרור מושהה, Pure Supplements,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'קומפלקסים ושילובים']",5,74.9
49f976c2810c432698ff250a408d654f,43,male,2021-01-05 00:00:00,549976, ONE חטיפים חטיף דונאטס מייפל, ONE חטיפים,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",1,17.9
49f976c2810c432698ff250a408d654f,43,male,2021-01-05 00:00:00, mp-00008474, Sensiteva מגנזיום פלוס 520 מ\ג+B6 100 כמוסות, Sensiteva,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין B6']",1,89.0
49f976c2810c432698ff250a408d654f,43,male,2021-01-05 00:00:00,15698, סולגאר ויטמין E-400 עם תערובת טוקופרולים, סולגאר,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין E']",2,117.9
49f976c2810c432698ff250a408d654f,43,male,2021-01-05 00:00:00, mp-00003707, M.D.S. Pharm ספרונל תמצית מרוכזת של זעפרן להרגעה, M.D.S. Pharm,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'קומפלקסים ושילובים']",4,149.0
49f976c2810c432698ff250a408d654f,43,male,2021-01-05 00:00:00,249748, אלטמן ויטמין E-400, אלטמן,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין E']",4,71.4
49f976c2810c432698ff250a408d654f,43,male,2021-12-27 00:00:00, mp-00034929, Head CLUB Bermudas M מכנסים, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",4,159.9
49f976c2810c432698ff250a408d654f,43,male,2021-12-27 00:00:00, mp-00036132, Head CLUB Bermudas M מכנסים, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",3,159.9
49f976c2810c432698ff250a408d654f,43,male,2021-12-27 00:00:00, mp-00035128, Head CLUB CHRIS T-Shirt M חולצת טי שארט, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",5,109.9
49f976c2810c432698ff250a408d654f,43,male,2021-12-27 00:00:00, mp-00023036, ATX FITNESS משקולת דיסק ברזל אולימפי 10 ק\ג, ATX FITNESS,"[' ספורט וחוץ', 'מכשירי כושר ומשקולות', 'משקולות וציוד לאימון כח', 'משקולות דיסק']",1,159.0
49f976c2810c432698ff250a408d654f,43,male,2021-02-08 00:00:00, mp-00035613, Head POWER Shorts M מכנס מנדף, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",3,209.9
49f976c2810c432698ff250a408d654f,43,male,2021-02-08 00:00:00, mp-00035640, Head DAVIES T-Shirt M, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",3,159.9
49f976c2810c432698ff250a408d654f,43,male,2021-02-08 00:00:00, mp-00036158, Head DAVIES Polo Shirt M חולצת פולו, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'חולצות ספורט לגברים']",3,209.9
49f976c2810c432698ff250a408d654f,43,male,2020-11-16 00:00:00,390647, סופהרב ויטמין C לא חומצי 1000 מ\ג, סופהרב,"[' בריאות', 'תוספי תזונה', 'ויטמינים', 'ויטמין C']",5,64.3
49f976c2810c432698ff250a408d654f,43,male,2020-11-16 00:00:00, mp-00036213, Head POWER Shorts M מכנס מנדף, Head,"[' אופנה', 'אופנת גברים', 'ביגוד ספורט לגברים', 'מכנסי ספורט קצרים לגברים']",3,209.9
49f976c2810c432698ff250a408d654f,43,male,2020-11-16 00:00:00,591157, לייף PROTEIN&FIBER ALL IN חטיף חלבון וסיבים בטעם קרמל מלוח, לייף,"[' מזון ומשקאות', 'מזון בריאות', 'חטיפי חלבון']",3,14.9
3308baaad9f340ed800918b5b0599f40,37,female,2021-03-03 00:00:00,619839, נייצרס פרו משקה כלורופיל, נייצרס פרו,"[' בריאות', 'תוספי תזונה', 'צמחי מרפא', 'צמחי מרפא אחרים']",5,139.9
3308baaad9f340ed800918b5b0599f40,37,female,2021-03-03 00:00:00,185808, קולגייט משחת שיניים גל פסים מרעננים, קולגייט,"[' טיפוח', 'היגיינת הפה', 'משחות שיניים', 'משחות שיניים מבוגרים']",2,13.9
